"code_domaine_competence","domaine_competence","code_enjeu","enjeu","code_objectif","objectif","code_macro_competence","code_ogr_macro_competence","libelle_macro_competence","code_ogr_competence","libelle_competence"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","501479","Développer des outils de reporting de risque"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","502802","Mettre en place des indicateurs de performance commerciale"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","502939","Optimiser les processus décisionnels via des outils BI"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","503162","Mettre en place des indicateurs de performance pour l'atelier"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","503774","Mettre en place des systèmes de reporting financier"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","503970","Développer des outils pour améliorer la collecte des impôts"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","504277","Mettre en place des indicateurs de performance pour le suivi des projets"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","504412","Mettre en place des indicateurs de performance pour suivre l'efficacité des interventions"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","504825","Mettre en place des indicateurs de performance pour le support"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","505733","Mettre en place des indicateurs de suivi de carrière"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","506332","Synthétiser et mettre en forme des données pour les présenter lors de réunions stratégiques"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","506673","Développer des outils de reporting pour suivre les ventes et les tendances"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","506798","Développer des outils de suivi qualité"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","507013","Présenter des insights basés sur les données aux parties prenantes"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","507724","Construire des rapports détaillés sur les performances des campagnes"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","507812","Surveiller et rapporter sur les indicateurs clés de performance RH"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","507929","Développer des tableaux de bord de sécurité"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","508179","Développer des outils de suivi des interactions clients"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","508196","Implémenter des outils d'analyse média avancés"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","508304","Mettre en place des outils de suivi et d'analyse des données"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","508481","Développer des indicateurs de performance pour les projets d'innovation"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","508871","Mettre en place des indicateurs de performance clés pour le suivi des ventes"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","510707","Développer des tableaux de bord pour suivre les performances du produit"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","513717","Conduire l'analyse de la pratique socio-esthétique"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","514850","Transformer les outils d'évaluation existants en ajoutant des critères écologiques et sociaux"
"5","Développement économique","5C","Stratégie de développement","5C1","Piloter un projet, une activité","5C106","300321","Concevoir des outils de pilotage, indicateurs, tableaux de bord","514857","Faire évoluer les indicateurs de suivi ou contrôle pour respecter les préconisations d'écoconception et les évolutions de réglementation"
