"code_rome","code_ogr","coeur_metier"
"J1302","518592",""
"J1302","518593","Principale"
"J1303","23380",""
"J1303","38055",""
"J1303","38126",""
"J1303","100414",""
"J1303","100453",""
"J1303","101925","Principale"
"J1303","101987",""
"J1303","103885",""
"J1303","107204",""
"J1303","107255",""
"J1303","107261",""
"J1303","107349",""
"J1303","107356",""
"J1303","107357","Principale"
"J1303","107361",""
"J1303","107363",""
"J1303","107364",""
"J1303","107366",""
"J1303","107726",""
"J1303","113949",""
"J1303","115009","Principale"
"J1303","115012",""
"J1303","115015","Principale"
"J1303","116491",""
"J1303","116932",""
"J1303","116934",""
"J1303","123905",""
"J1303","124221","Principale"
"J1303","124377","Principale"
"J1303","125971","Principale"
"J1303","140908",""
"J1303","300014",""
"J1303","300143","Principale"
"J1303","300180",""
"J1303","300345",""
"J1303","300450",""
"J1303","300451",""
"J1303","300465",""
"J1303","300483",""
"J1303","300490",""
"J1303","300663","Principale"
"J1303","300779",""
"J1303","300802",""
"J1303","300804",""
"J1303","300806",""
"J1303","300809",""
"J1303","400007",""
"J1303","400010",""
"J1303","403103",""
"J1303","403104",""
"J1303","404157",""
"J1303","405308",""
"J1303","476858",""
"J1303","476923",""
"J1303","491092",""
"J1303","491319",""
"J1303","492869",""
"J1303","494402",""
"J1303","496966",""
"J1303","496996",""
"J1303","507081",""
"J1303","507083","Principale"
"J1303","507084","Principale"
"J1303","507085",""
"J1303","507171","Principale"
"J1303","511876",""
"J1303","511956",""
"J1303","512440",""
"J1303","514235",""
"J1304","23376",""
"J1304","38126",""
"J1304","100414","Principale"
"J1304","102065",""
"J1304","103918","Principale"
"J1304","107197",""
"J1304","107368","Principale"
"J1304","107369",""
"J1304","107370","Principale"
"J1304","107371",""
"J1304","107372","Principale"
"J1304","107373",""
"J1304","107382",""
"J1304","107384",""
"J1304","107661","Principale"
"J1304","107848",""
"J1304","107939",""
"J1304","115016",""
"J1304","115020",""
"J1304","115066",""
"J1304","115845",""
"J1304","119325",""
"J1304","122435",""
"J1304","125143",""
"J1304","126172","Principale"
"J1304","300282",""
"J1304","300408",""
"J1304","300465",""
"J1304","300483",""
"J1304","300490",""
"J1304","300675","Principale"
"J1304","300800",""
"J1304","300803",""
"J1304","300804",""
"J1304","300805",""
"J1304","300808",""
"J1304","300810",""
"J1304","300825",""
"J1304","300830",""
"J1304","400094",""
"J1304","400438",""
"J1304","400959","Principale"
"J1304","402001",""
"J1304","402094",""
"J1304","404123",""
"J1304","404319","Principale"
"J1305","23376",""
"J1305","38126",""
"J1305","100414",""
"J1305","103885",""
"J1305","107204",""
"J1305","107356","Principale"
"J1305","107387","Principale"
"J1305","107391",""
"J1305","107395",""
"J1305","107397",""
"J1305","116715","Principale"
"J1305","116932",""
"J1305","119210",""
"J1305","119644",""
"J1305","124221",""
"J1305","125971",""
"J1305","300143",""
"J1305","300298",""
"J1305","300307",""
"J1305","300412",""
"J1305","300447","Principale"
"J1305","300473",""
"J1305","300490",""
"J1305","300597",""
"J1305","300598",""
"J1305","300779",""
"J1305","300803",""
"J1305","300804",""
"J1305","300805",""
"J1305","300806",""
"J1305","300838",""
"J1305","300841",""
"J1305","400010",""
"J1305","402011",""
"J1305","403018",""
"J1305","403020",""
"J1305","403100",""
"J1305","403103",""
"J1305","403104",""
"J1305","403106",""
"J1305","404564",""
"J1305","478754",""
"J1305","482087",""
"J1305","487069","Principale"
"J1305","493359",""
"J1305","495815",""
"J1305","500921","Principale"
"J1305","506980","Principale"
"J1305","506990",""
"J1305","512377",""
"J1305","512440",""
"J1305","512874",""
"J1305","512993",""
"J1305","513027",""
"J1305","513036","Principale"
"J1305","513106","Principale"
"J1305","513210",""
"J1305","513228","Principale"
"J1305","515148",""
"J1306","23376",""
"J1306","38055",""
"J1306","38126",""
"J1306","100017",""
"J1306","100453",""
"J1306","100465",""
"J1306","107255",""
"J1306","107274",""
"J1306","107398","Principale"
"J1306","107401",""
"J1306","107414",""
"J1306","107418",""
"J1306","120525",""
"J1306","123507",""
"J1306","123905","Principale"
"J1306","124027","Principale"
"J1306","300052",""
"J1306","300244",""
"J1306","300298",""
"J1306","300465",""
"J1306","300483",""
"J1306","300490",""
"J1306","300779",""
"J1306","300802",""
"J1306","300803",""
"J1306","300804",""
"J1306","300805",""
"J1306","300808",""
"J1306","300809",""
"J1306","300838",""
"J1306","402011",""
"J1306","403103",""
"J1306","403104",""
"J1306","404187","Principale"
"J1306","404793",""
"J1306","482183",""
"J1306","486951","Principale"
"J1306","493990",""
"J1306","495745",""
"J1306","498929",""
"J1306","511800",""
"J1306","512286",""
"J1306","513682",""
"J1306","513884","Principale"
"J1306","513885","Principale"
"J1306","513887","Principale"
"J1306","513888","Principale"
"J1306","513889","Principale"
"J1306","513890","Principale"
"J1306","513891","Principale"
"J1306","514322",""
"J1307","100414",""
"J1307","100453",""
"J1307","107311",""
"J1307","107312","Principale"
"J1307","107315",""
"J1307","107316",""
"J1307","107325",""
"J1307","107326",""
"J1307","107419","Principale"
"J1307","107425",""
"J1307","107426",""
"J1307","115622",""
"J1307","116932",""
"J1307","116934",""
"J1307","117063",""
"J1307","118907","Principale"
"J1307","119668","Principale"
"J1307","119859",""
"J1307","122474",""
"J1307","123589",""
"J1307","124440",""
"J1307","125971",""
"J1307","300268","Principale"
"J1307","300412",""
"J1307","300483",""
"J1307","300490",""
"J1307","300791",""
"J1307","300802",""
"J1307","300806",""
"J1307","403012",""
"J1307","403019",""
"J1307","403103",""
"J1307","403104",""
"J1307","404204","Principale"
"J1307","405329",""
"J1307","477225",""
"J1307","477648",""
"J1307","477673",""
"J1307","478057",""
"J1307","478059",""
"J1307","482183","Principale"
"J1307","482241","Principale"
"J1307","482308",""
"J1307","482427","Principale"
"J1307","482922",""
"J1307","482927",""
"J1307","483166",""
"J1307","483426",""
"J1307","483427",""
"J1307","485161",""
"J1307","486278","Principale"
"J1307","486775",""
"J1307","490503",""
"J1307","492464",""
"J1307","494096",""
"J1307","495288",""
"J1307","495403",""
"J1307","495556",""
"J1307","496838",""
"J1307","497352",""
"J1307","497601",""
"J1307","497667",""
"J1307","500199",""
"J1307","500484",""
"J1307","505663","Principale"
"J1307","505664","Principale"
"J1307","505666",""
"J1307","505667",""
"J1307","505668","Principale"
"J1307","505669","Principale"
"J1307","505670","Principale"
"J1307","505671",""
"J1307","505673",""
"J1307","505674",""
"J1307","505675",""
"J1307","505678",""
"J1307","505679",""
"J1307","507373",""
"J1307","507493",""
"J1307","514316",""
"J1307","514325",""
"J1308","23376",""
"J1308","38126",""
"J1308","100091",""
"J1308","100144",""
"J1308","100414",""
"J1308","102096",""
"J1308","107255",""
"J1308","107338","Principale"
"J1308","107373",""
"J1308","107915","Principale"
"J1308","107926",""
"J1308","116715","Principale"
"J1308","119628",""
"J1308","119644","Principale"
"J1308","120915",""
"J1308","123809",""
"J1308","123872","Principale"
"J1308","300045",""
"J1308","300147",""
"J1308","300153","Principale"
"J1308","300181","Principale"
"J1308","300410",""
"J1308","300412",""
"J1308","300446",""
"J1308","300447",""
"J1308","300448","Principale"
"J1308","300465",""
"J1308","300468","Principale"
"J1308","300473",""
"J1308","300474",""
"J1308","300479",""
"J1308","300490",""
"J1308","300753","Principale"
"J1308","300802",""
"J1308","300803",""
"J1308","300805",""
"J1308","300808",""
"J1308","300838",""
"J1308","400007",""
"J1308","400010",""
"J1308","400094","Principale"
"J1308","400173",""
"J1308","400918",""
"J1308","404155",""
"J1308","404320","Principale"
"J1308","489942",""
"J1309","23376",""
"J1309","38126",""
"J1309","100143",""
"J1309","100414",""
"J1309","100453","Principale"
"J1309","105110",""
"J1309","106942","Principale"
"J1309","107255",""
"J1309","107336",""
"J1309","107340",""
"J1309","107349",""
"J1309","107356","Principale"
"J1309","107391",""
"J1309","107716","Principale"
"J1309","115004",""
"J1309","115052","Principale"
"J1309","115719","Principale"
"J1309","119663",""
"J1309","121475",""
"J1309","123524",""
"J1309","123778",""
"J1309","123782",""
"J1309","124003",""
"J1309","124451",""
"J1309","124663",""
"J1309","125143","Principale"
"J1309","300153","Principale"
"J1309","300181",""
"J1309","300428",""
"J1309","300446",""
"J1309","300447",""
"J1309","300448","Principale"
"J1309","300451",""
"J1309","300460",""
"J1309","300465",""
"J1309","300479",""
"J1309","300490",""
"J1309","300548",""
"J1309","300762","Principale"
"J1309","300802",""
"J1309","300803",""
"J1309","300805",""
"J1309","300808",""
"J1309","300838",""
"J1309","400007",""
"J1309","400010",""
"J1309","400094",""
"J1309","400173",""
"J1309","404084",""
"J1309","404093",""
"J1309","404144",""
"J1309","477880",""
"J1309","490072","Principale"
"J1310","23376",""
"J1310","100414",""
"J1310","103885",""
"J1310","107356","Principale"
"J1310","107391",""
"J1310","107396",""
"J1310","113751",""
"J1310","119644",""
"J1310","124221","Principale"
"J1310","300045","Principale"
"J1310","300412",""
"J1310","300451",""
"J1310","300465",""
"J1310","300478",""
"J1310","300483",""
"J1310","300779",""
"J1310","300802",""
"J1310","300805",""
"J1310","300806",""
"J1310","403018",""
"J1310","403020",""
"J1310","403101",""
"J1310","403103",""
"J1310","477049",""
"J1310","487210","Principale"
"J1310","487216","Principale"
"J1310","492407",""
"J1310","494458",""
"J1310","498225",""
"J1310","500917","Principale"
"J1310","500920","Principale"
"J1310","512387",""
"J1310","512388",""
"J1310","512465",""
"J1310","512874",""
"J1310","513027","Principale"
"J1310","513119","Principale"
"J1310","513184","Principale"
"J1311","23376",""
"J1311","38126",""
"J1311","107356",""
"J1311","107387","Principale"
"J1311","119210",""
"J1311","124629",""
"J1311","300408",""
"J1311","300447",""
"J1311","300451",""
"J1311","300465",""
"J1311","300473",""
"J1311","300483",""
"J1311","300490",""
"J1311","300779",""
"J1311","300804",""
"J1311","300806",""
"J1311","403103",""
"J1311","403104",""
"J1311","479816",""
"J1311","481433",""
"J1311","483446","Principale"
"J1311","483589","Principale"
"J1311","486176","Principale"
"J1311","486748","Principale"
"J1311","493140",""
"J1311","493289",""
"J1311","493429",""
"J1311","495927",""
"J1311","496988",""
"J1311","497891",""
"J1311","497970",""
"J1311","499223",""
"J1311","499366",""
"J1311","501472","Principale"
"J1311","501473","Principale"
"J1311","501477","Principale"
"J1311","505591","Principale"
"J1311","505720","Principale"
"J1311","512128","Principale"
"J1311","512129","Principale"
"J1311","512131",""
"J1311","512133",""
"J1311","512134",""
"J1311","512136",""
"J1311","512152",""
"J1311","512440",""
"J1312","23376",""
"J1312","38126",""
"J1312","100414",""
"J1312","100453",""
"J1312","103885",""
"J1312","107255",""
"J1312","107261",""
"J1312","107349",""
"J1312","107356","Principale"
"J1312","107357",""
"J1312","107361",""
"J1312","107363",""
"J1312","115009","Principale"
"J1312","115010","Principale"
"J1312","115012",""
"J1312","116932",""
"J1312","116934",""
"J1312","120722",""
"J1312","123905",""
"J1312","124221",""
"J1312","124377","Principale"
"J1312","125971",""
"J1312","300014","Principale"
"J1312","300143","Principale"
"J1312","300180",""
"J1312","300412",""
"J1312","300446",""
"J1312","300447",""
"J1312","300451",""
"J1312","300467",""
"J1312","300473",""
"J1312","300490",""
"J1312","300779",""
"J1312","300802",""
"J1312","300806",""
"J1312","300809",""
"J1312","300838",""
"J1312","400007",""
"J1312","403019",""
"J1312","403103",""
"J1312","403104",""
"J1312","404219",""
"J1312","485161","Principale"
"J1312","489835",""
"J1312","490161",""
"J1312","492253",""
"J1312","492922",""
"J1312","497352",""
"J1312","497646",""
"J1312","498195",""
"J1312","502089",""
"J1312","507193",""
"J1312","507194","Principale"
"J1312","511876",""
"J1312","511955",""
"J1312","511956","Principale"
"J1312","513982",""
"J1401","38126",""
"J1401","100414",""
"J1401","107179","Principale"
"J1401","107201",""
"J1401","107429","Principale"
"J1401","107430","Principale"
"J1401","107431","Principale"
"J1401","107432","Principale"
"J1401","107434","Principale"
"J1401","107435",""
"J1401","107436",""
"J1401","107437",""
"J1401","107438",""
"J1401","107630",""
"J1401","107695",""
"J1401","107726",""
"J1401","115027",""
"J1401","115047",""
"J1401","116932",""
"J1401","117392",""
"J1401","118032",""
"J1401","119647",""
"J1401","120722",""
"J1401","124221",""
"J1401","300056",""
"J1401","300125",""
"J1401","300253",""
"J1401","300261",""
"J1401","300263",""
"J1401","300305",""
"J1401","300307",""
"J1401","300368",""
"J1401","300412",""
"J1401","300473",""
"J1401","300490",""
"J1401","300802",""
"J1401","300804",""
"J1401","300806",""
"J1401","300809",""
"J1401","300838",""
"J1401","399999",""
"J1401","403019",""
"J1401","403102",""
"J1401","403103",""
"J1401","403104",""
"J1401","404317","Principale"
"J1401","480254",""
"J1401","482183","Principale"
"J1401","482241",""
"J1401","492685",""
"J1401","493121",""
"J1401","493187",""
"J1401","494400",""
"J1401","503587",""
"J1401","503589","Principale"
"J1401","504989","Principale"
"J1401","507315",""
"J1401","507413",""
"J1401","514320",""
"J1402","38126",""
"J1402","102065",""
"J1402","104149",""
"J1402","107444",""
"J1402","107445","Principale"
"J1402","107447","Principale"
"J1402","107448",""
"J1402","107449","Principale"
"J1402","107450",""
"J1402","107472","Principale"
"J1402","115032","Principale"
"J1402","116247",""
"J1402","118905",""
"J1402","119074",""
"J1402","119648",""
"J1402","121633",""
"J1402","122255","Principale"
"J1402","123854",""
"J1402","124916",""
"J1402","124918",""
"J1402","126126",""
"J1402","126216",""
"J1402","300046","Principale"
"J1402","300412",""
"J1402","300460",""
"J1402","300463",""
"J1402","300479",""
"J1402","300806",""
"J1402","300809",""
"J1402","400245",""
"J1402","403020",""
"J1402","403102",""
"J1402","403103",""
"J1402","403104",""
"J1402","405359",""
"J1402","482944","Principale"
"J1402","483323",""
"J1402","483433",""
"J1402","486276",""
"J1402","489877","Principale"
"J1402","489933","Principale"
"J1402","490161",""
"J1402","490503",""
"J1402","491056",""
"J1402","491057",""
"J1402","491931",""
"J1402","493239",""
"J1402","493329",""
"J1402","493372",""
"J1402","493953",""
"J1402","494090",""
"J1402","496510",""
"J1402","496807",""
"J1402","497664",""
"J1402","497944",""
"J1402","499137",""
"J1402","499356",""
"J1402","501677",""
"J1402","501678","Principale"
"J1402","501679","Principale"
"J1402","502514","Principale"
"J1402","504921",""
"J1402","507496","Principale"
"J1402","511408",""
"J1402","512260",""
"J1402","514787",""
"J1402","514973",""
"J1402","514997",""
"J1402","515031",""
"J1402","515060",""
"J1402","515267",""
"J1403","38126",""
"J1403","104415",""
"J1403","107269",""
"J1403","107472","Principale"
"J1403","107473","Principale"
"J1403","107474",""
"J1403","107475","Principale"
"J1403","107476",""
"J1403","107477",""
"J1403","107478",""
"J1403","107479",""
"J1403","107480",""
"J1403","107484","Principale"
"J1403","107498",""
"J1403","107499",""
"J1403","107709",""
"J1403","115033",""
"J1403","115034",""
"J1403","116994",""
"J1403","118047",""
"J1403","122255","Principale"
"J1403","124221","Principale"
"J1403","300022",""
"J1403","300148",""
"J1403","300408",""
"J1403","300412",""
"J1403","300469",""
"J1403","300490",""
"J1403","300778",""
"J1403","300779",""
"J1403","300802",""
"J1403","300806",""
"J1403","300809",""
"J1403","399999",""
"J1403","400010",""
"J1403","402001",""
"J1403","403020",""
"J1403","403095",""
"J1403","403103",""
"J1403","403104",""
"J1403","403106",""
"J1403","477365",""
"J1403","477570",""
"J1403","480262",""
"J1403","492010",""
"J1403","492611",""
"J1403","493257",""
"J1403","493776",""
"J1403","494259",""
"J1403","497164",""
"J1403","497325",""
"J1403","499176",""
"J1403","503122","Principale"
