"code_ogr","libelle","code_rubrique"
"404663","Ingénieur diplômé de l'école nationale de la statistique et de l'analyse de l'information du groupe des écoles nationales d'économie et statistique","3"
"404664","Licence mention mathématiques et informatique appliquées aux sciences humaines et sociales","3"
"404665","Master mention mathématiques appliquées, statistique","3"
"404666","Master mention mathématiques et informatique appliquées aux sciences humaines et sociales - MIASHS","3"
"404667","Master mention sciences des données","3"
"404668","Master mention statistique et économie du risque","3"
"404669","BUT spécialité science des données parcours exploration et modélisation statistique","3"
"404670","Manager marketing et développement de solutions innovantes pour les industries et technologies de santé (MS)","3"
"404671","Module d'installation à la pêche","3"
"404672","Certificat d'aptitude au commandement à la petite pêche","3"
"404673","Brevet de capitaine de pêche","3"
"404674","Brevet de capitaine 200 pêche","3"
"404675","Brevet de capitaine 3000","3"
"404676","Bac pro conduite et gestion des entreprises maritimes - pêche","3"
"404677","Brevet d'officier chef de quart de navire de mer","3"
"404678","BTSM pêche et gestion de l'environnement marin","3"
"404679","DAEU diplôme d'accès aux études universitaires option A","3"
"404680","DAEU diplôme d'accès aux études universitaires option B","3"
"404681","Licence mention sciences de l'éducation","3"
"404682","Master métiers de l'enseignement, de l'éducation et de la formation mention encadrement éducatif","3"
"404684","CQP éducateur de vie scolaire","3"
"404685","Master sciences humaines et sociales mention communication politique et publique","3"
"404686","Licence mention administration publique","3"
"404687","Licence mention humanités","3"
"404688","Master mention droit fiscal","3"
"404689","Master mention analyse et politique économique","3"
"404690","Master mention communication publique et politique","3"
"404691","Master mention droit","3"
"404692","Master mention droit de l'environnement et de l'urbanisme","3"
"404693","Master mention droit des collectivités territoriales","3"
"404694","Master mention droit public","3"
"404695","Master mention économie et management publics","3"
"404696","Master mention finances publiques","3"
"404697","Master mention gestion des territoires et développement local","3"
"404698","Master mention science politique","3"
"404699","Master mention urbanisme et aménagement","3"
"404700","Master mention ville et environnements urbains","3"
"404701","Master mention territoires et développement","3"
"404702","Master mention énergie solaire","3"
"404703","Master mention droit de l'environnement","3"
"404704","Master mention management public","3"
"404705","Expert analyste en relations internationales, intelligence stratégique et diplomatique","3"
"404706","Manager des institutions et des affaires publiques","3"
"404707","Chargé de mission de développement local en France et à l'étranger","3"
"404709","Secrétaire de mairie (DU)","3"
"404710","Licence mention droit","3"
"404711","Licence mention science politique","3"
"404712","BP administration des fonctions publiques","3"
"404713","Titre professionnel employé administratif et d'accueil","3"
"404714","Assistant comptable","3"
"404715","Assistant de gestion et d'administration d'entreprise","3"
"404716","Assistant de comptabilité et d'administration en TPE/PME","3"
"404717","CQP gestionnaire conseil de la Sécurité sociale","3"
"404718","CQP participer aux activités privées de sécurité des grands événements","3"
"404719","CAP agent de sécurité","3"
"404720","Bac pro métiers de la sécurité","3"
"404721","Agent de prévention et de sécurité","3"
"404722","Titre professionnel agent de sûreté et de sécurité privée","3"
"404723","Agent spécialisé en prévention et sécurité","3"
"404724","CQP plongeur - officier de cuisine","3"
"404725","Formation obligatoire des assistants maternels agréés","3"
"404726","Bac pro services aux personnes et animation dans les territoires","3"
"404727","Diplôme d'Etat d'assistant familial","3"
"404979","Brevet Technique des Métiers (BTM) Maréchal-Ferrant","3"
"404980","BP gemmologue","3"
"404981","CAP lapidaire option A : diamant","3"
"404982","CAP lapidaire option B : pierres de couleur","3"
"404983","MC joaillerie","3"
"404984","DESJEPS spécialité animation socio-éducative ou culturelle mention direction de structure et de projet","3"
"404985","DEJEPS spécialité animation socio-éducative ou culturelle mention animation sociale","3"
"404986","CAP art et techniques de la bijouterie-joaillerie option bijouterie-joaillerie","3"
"404987","CAP art et techniques de la bijouterie-joaillerie option bijouterie-sertissage","3"
"404988","CAP art et techniques de la bijouterie-joaillerie option polissage finition","3"
"404989","Diplôme d'Etat d'alpinisme - guide de haute montagne","3"
"404990","BMA spécialité bijou option bijouterie joaillerie","3"
"404991","CAP agricole opérateur en industries agroalimentaires option conduite de machines","3"
"404992","CAP agricole opérateur en industries agroalimentaires option transformation de produits alimentaires","3"
"404993","CAP agricole maréchal-ferrant","3"
"404994","CQP concepteur 3D en bijouterie - joaillerie","3"
"404995","BPJEPS spécialité animateur mention loisirs tous publics","3"
"404996","BPJEPS spécialité éducateur sportif mention activités de la forme option cours collectifs","3"
"404997","BPJEPS spécialité éducateur sportif mention activités de la forme option haltérophilie, musculation","3"
"404998","BPJEPS spécialité animateur mention animation sociale","3"
"404999","Licence pro mention intervention sociale : développement social et médiation par le sport","3"
"405000","Master mention sciences et techniques des activités physiques et sportives : entraînement et optimisation de la performance sportive","3"
"405001","Master mention sciences et techniques des activités physiques et sportives : management du sport","3"
"405002","Diplôme d'Etat d'alpinisme - accompagnateur en moyenne montagne option milieu montagnard enneigé","3"
"405003","Certificat Technique des Métiers (CTM) Maréchal-Ferrant","3"
"405004","CQP instructeur fitness option cours collectifs","3"
"405005","CQP instructeur fitness option musculation et personal training","3"
"405006","BMA spécialité bijou option bijouterie polissage finition","3"
"405007","BMA spécialité bijou option bijouterie sertissage","3"
"405008","Licence sciences et techniques des activités physiques et sportives mention sciences et techniques des activités physiques et sportives","3"
"405009","Bijoutier joaillier","3"
"405010","BUT spécialité carrières sociales parcours animation sociale et socioculturelle","3"
"405011","Master pratiques inclusives, handicap, accessibilité et accompagnement","3"
"405012","Gemmologue-expert","3"
"405013","Toiletteur canin, félin et NAC (CTM)","3"
"405014","DEUST métiers de la forme","3"
"405015","Licence pro mention animation, gestion et organisation des activités physiques et sportives","3"
"405016","Licence pro mention gestion et développement des organisations, des services sportifs et de loisirs","3"
"405017","Licence mention sciences et techniques des activités physiques et sportives : management du sport","3"
"405018","Coacher l'insertion professionnelle par le sport","3"
"405019","MC bijoux de mode","3"
"405020","CQP gérer l'activité des gemmes en entreprise","3"
"405021","CQP opérateur en polissage de bijouterie","3"
"405022","Toiletteur canin et félin (BTM)","3"
"405023","Diplôme d'Etat de ski, moniteur national de ski nordique et ses activités dérivées","3"
"405024","Diplôme d'Etat de ski - moniteur national de ski alpin et ses activités dérivées","3"
"405025","Certificat de spécialisation bijoux de mode","3"
"405026","Diplôme d'Etat d'alpinisme - accompagnateur en moyenne montagne option concevoir, conduire en sécurité et évaluer une randonnée en milieu montagnard enneigé pour tout public","3"
"405028","BPJEPS portant la mention correspondant à l'activité de sport nature encadrée","3"
"405029","Certificat de capacité analyste de la performance","3"
"405030","Certificat de capacité de préparateur physique","3"
"405031","DEJEPS spécialité ""perfectionnement sportif"" avec mention d'une discipline sportive","3"
"405033","DEJEPS portant la mention correspondant à l'activité de sport nature encadrée","3"
"405034","DESJEPS mention performance sportive","3"
"405035","DESJEPS spécialité ""performance sportive"" avec mention d'une discipline sportive","3"
"405036","DEUST gestion des activités et équipements sportifs","3"
"405037","Analyse de performance sportive","3"
"405038","DU Expertise vidéo et analyse technicotactique en sports individuels et collectifs","3"
"405039","DU Préparateur physique","3"
"405040","DU Management du sport","3"
"405042","Chargé de développement d'une structure sportive associative","3"
"405043","Utilisation d'outils perforants, coupants ou pointus","3"
"405047","Diplôme d'Etat de docteur en pharmacie","3"
"405049","Master mention économétrie, statistiques","3"
"405072","Techniques de fixation de bijoux","3"
"405092","Caractéristiques des perles","3"
"405110","Techniques de brasure à la flamme","3"
"405134","Techniques et matériaux en joaillerie","3"
"405142","Logiciel d'analyse vidéo","3"
"405143","Logiciel de découpage vidéo","3"
"405242","Toiletteur animal","3"
"405243","Modalités d'abattage d'un animal d'élevage","3"
"405247","CAP poissonnier écailler","3"
"405248","Bac pro poissonnier écailler traiteur","3"
"405249","CQP préparateur-vendeur en produits de la mer","3"
"405264","DU Directeur sportif","3"
"405265","CQP Animateur de loisir sportif option activités gymniques d'expression et d'entretien","3"
"405266","BPA option ouvrier d'élevage de ruminants et de cultures fourragères","3"
"405267","Licence mention sciences de l'éducation et de la formation","3"
"405269","Master mention biologie, agrosciences","3"
"405270","Bac pro accompagnement, soins et services à la personne","3"
"405272","Diplôme d'Etat de technicien de l'intervention sociale et familiale","3"
